CustomerID,Segment,Churn_Probability,Risk_Category,Monetary,Frequency
16102,New Customers,0.0020791376,Low Risk,1842.14,3
16103,Champions,0.001559152,Low Risk,6191.71,22
16104,Hibernating,0.009612643,Low Risk,2774.46,9
16105,Hibernating,0.69359106,High Risk,2386.19,5
16106,Hibernating,0.5089829,Medium Risk,108.38,1
16107,Champions,0.017469874,Low Risk,3204.1600000000003,7
16108,Hibernating,0.19764107,Low Risk,2235.92,4
16109,Hibernating,0.9438712,High Risk,939.48,3
16110,Hibernating,0.24765688,Low Risk,1781.59,4
16111,Hibernating,0.99035466,High Risk,549.33,1
16112,Hibernating,0.9044571,High Risk,195.74,4
16113,Hibernating,0.96210134,High Risk,161.38,1
16114,Hibernating,0.98022985,High Risk,135.75000000000003,1
16115,Champions,0.012106487,Low Risk,2553.8,12
16116,Hibernating,0.9568386,High Risk,612.78,1
16117,Hibernating,0.9628853,High Risk,654.4,3
16118,Hibernating,0.949946,High Risk,4376.25,1
16119,Champions,0.002156292,Low Risk,1720.81,8
16120,Hibernating,0.44163752,Medium Risk,2967.51,6
16121,Hibernating,0.3596628,Medium Risk,1450.04,5
16122,Hibernating,0.5630531,Medium Risk,895.62,6
16123,New Customers,0.014249802,Low Risk,307.78000000000003,1
16124,Hibernating,0.91028625,High Risk,1772.49,4
16125,Hibernating,0.92483675,High Risk,4292.35,14
16126,Champions,0.0034477417,Low Risk,14644.6,15
16127,New Customers,0.0021358554,Low Risk,801.3100000000001,2
16128,Champions,0.010249449,Low Risk,3801.05,11
16129,Hibernating,0.8498643,High Risk,1396.05,3
16130,Hibernating,0.9773372,High Risk,987.48,4
16131,Champions,0.0026281169,Low Risk,9957.42,12
16132,Hibernating,0.9812367,High Risk,664.1999999999999,2
16133,Champions,0.084034316,Low Risk,22992.26,56
16134,New Customers,0.0023026438,Low Risk,2145.34,5
16135,Hibernating,0.9832902,High Risk,819.45,2
16136,Hibernating,0.25995812,Low Risk,946.8,4
16137,Hibernating,0.9021326,High Risk,422.7,1
16138,Hibernating,0.975519,High Risk,910.35,3
16139,New Customers,0.0010466529,Low Risk,1111.15,5
16140,Hibernating,0.4986301,Medium Risk,1433.46,3
16141,Hibernating,0.3974722,Medium Risk,955.94,2
16142,Hibernating,0.9629377,High Risk,535.34,1
16143,Champions,0.0028084982,Low Risk,4555.08,12
16144,Hibernating,0.9828152,High Risk,175.2,1
16145,Champions,0.046261933,Low Risk,6805.4400000000005,19
16146,Hibernating,0.98247313,High Risk,946.38,4
16147,Hibernating,0.6778746,High Risk,2398.91,5
16148,Hibernating,0.98436916,High Risk,386.62,2
16149,New Customers,0.007145414,Low Risk,422.22,3
16150,Champions,0.0010244523,Low Risk,4002.17,10
16152,Hibernating,0.9306421,High Risk,1829.04,1
16153,Champions,0.10301643,Low Risk,5133.49,11
16155,Hibernating,0.9630672,High Risk,796.9,5
16156,Champions,0.002178533,Low Risk,6188.18,20
16157,New Customers,0.008999732,Low Risk,656.69,3
16158,Hibernating,0.97114974,High Risk,628.32,9
16159,Hibernating,0.8748927,High Risk,1232.79,4
16160,New Customers,0.009902396,Low Risk,1025.44,2
16161,Champions,0.0034764826,Low Risk,12580.06,43
16162,Hibernating,0.935689,High Risk,37.4,1
16163,Hibernating,0.84747463,High Risk,2407.98,6
16164,New Customers,0.0030255315,Low Risk,822.48,3
16165,Hibernating,0.9867986,High Risk,79.9,1
16166,Hibernating,0.968229,High Risk,435.83,2
16167,Hibernating,0.91518456,High Risk,1386.12,5
16168,Champions,0.0017618646,Low Risk,10360.67,66
16169,New Customers,0.001468342,Low Risk,1822.97,4
16170,Champions,0.053532004,Low Risk,6869.0,20
16171,Hibernating,0.857813,High Risk,73.19999999999999,1
16172,Hibernating,0.8426225,High Risk,1884.55,8
16173,New Customers,0.0026264552,Low Risk,1418.32,6
16174,Hibernating,0.8662394,High Risk,2246.75,7
16175,Hibernating,0.87018114,High Risk,1836.44,7
16176,Hibernating,0.9056955,High Risk,2052.69,4
16177,Hibernating,0.11011306,Low Risk,2247.31,8
16178,Hibernating,0.96441346,High Risk,612.6,2
16179,Hibernating,0.4411767,Medium Risk,215.83,1
16180,Champions,0.52761096,Medium Risk,16249.87,13
16181,Hibernating,0.7743972,High Risk,305.54,1
16182,Champions,0.02822142,Low Risk,9971.65,9
16183,Hibernating,0.51392686,Medium Risk,1077.81,4
16184,Hibernating,0.50778204,Medium Risk,1158.79,6
16185,New Customers,0.004761254,Low Risk,644.72,3
16186,Champions,0.0038593286,Low Risk,8718.43,26
16187,Champions,0.08162822,Low Risk,6911.4400000000005,15
16188,New Customers,0.004801119,Low Risk,1087.66,5
16189,New Customers,0.002402317,Low Risk,215.48,2
16190,Champions,0.0010296862,Low Risk,2723.55,8
16191,Champions,0.0027041389,Low Risk,15677.820000000002,24
16192,Hibernating,0.9387604,High Risk,351.3,1
16193,Hibernating,0.9912382,High Risk,630.4300000000001,2
16194,Hibernating,0.9194829,High Risk,308.6,1
16195,Hibernating,0.88851285,High Risk,323.25,1
16196,Hibernating,0.94469094,High Risk,93.3,1
16197,Hibernating,0.8183599,High Risk,2016.71,9
16198,New Customers,0.00888194,Low Risk,1030.0410000000002,2
16199,Hibernating,0.946309,High Risk,942.75,7
16200,Champions,0.0023757322,Low Risk,5608.1,12
16201,New Customers,0.0029122753,Low Risk,2112.12,5
16202,Hibernating,0.92119986,High Risk,2501.99,9
16203,Hibernating,0.92609423,High Risk,943.84,6
16204,New Customers,0.002649723,Low Risk,918.71,3
16205,Hibernating,0.40615457,Medium Risk,1820.11,7
16206,Champions,0.011666264,Low Risk,2589.87,13
16207,New Customers,0.00558896,Low Risk,394.38,1
16208,Champions,0.00983852,Low Risk,3440.4500000000003,10
16209,Hibernating,0.5870057,Medium Risk,4146.78,9
16210,Champions,0.002748129,Low Risk,33750.97,35
16211,Hibernating,0.34525228,Medium Risk,1090.59,3
16212,New Customers,0.0009464019,Low Risk,1293.71,4
16213,Hibernating,0.4949266,Medium Risk,159.0,1
16214,Hibernating,0.9431677,High Risk,2038.25,4
16215,Hibernating,0.90038925,High Risk,242.35,1
16216,Hibernating,0.9694779,High Risk,914.93,1
16217,Hibernating,0.97861016,High Risk,304.25,2
16218,Champions,0.015342849,Low Risk,3968.67,13
16219,Hibernating,0.9628488,High Risk,40.8,1
16221,Champions,0.026829429,Low Risk,2019.92,9
16222,Hibernating,0.9111437,High Risk,1272.05,2
16223,Hibernating,0.9705733,High Risk,1087.05,2
16224,Hibernating,0.8365742,High Risk,1616.54,5
16225,Champions,0.016648576,Low Risk,2859.31,15
16226,Hibernating,0.9518672,High Risk,672.17,5
16227,Hibernating,0.878197,High Risk,1027.22,3
16228,Hibernating,0.9837546,High Risk,885.71,3
16229,Hibernating,0.26896712,Low Risk,2867.86,6
16230,Hibernating,0.9793091,High Risk,542.03,2
16231,Hibernating,0.88431734,High Risk,1074.47,4
16232,Hibernating,0.34434968,Medium Risk,2712.97,7
16233,Hibernating,0.019283717,Low Risk,1818.31,9
16234,Hibernating,0.9593422,High Risk,333.18,3
16235,Champions,0.016497603,Low Risk,2053.71,9
16236,Hibernating,0.46447068,Medium Risk,432.2,1
16237,Hibernating,0.84724396,High Risk,136.65,1
16238,Hibernating,0.86950016,High Risk,63.66,1
16239,Hibernating,0.4955976,Medium Risk,1492.2,6
16240,New Customers,0.0035941182,Low Risk,3718.8,2
16241,Champions,0.010751851,Low Risk,3992.86,16
16242,Champions,0.04074354,Low Risk,7404.650000000001,14
16243,New Customers,0.013542592,Low Risk,409.1,2
16244,Hibernating,0.92704946,High Risk,1522.75,2
16245,New Customers,0.0095076505,Low Risk,1413.66,3
16246,Hibernating,0.99279577,High Risk,821.35,2
16247,Hibernating,0.8126106,High Risk,114.56,1
16248,Hibernating,0.4151521,Medium Risk,152.94,1
16249,Hibernating,0.801785,High Risk,1800.07,5
16250,Hibernating,0.9883129,High Risk,565.24,3
16251,Hibernating,0.95921975,High Risk,128.31,1
16252,Hibernating,0.94872046,High Risk,295.09000000000003,1
16253,Champions,0.0030271788,Low Risk,7272.2,7
16254,Hibernating,0.9125685,High Risk,967.44,3
16255,Champions,0.0024323727,Low Risk,4530.0,15
16256,Hibernating,0.9595971,High Risk,1629.37,3
16257,Hibernating,0.9467474,High Risk,46.95,1
16258,Champions,0.13714159,Low Risk,11942.52,15
16259,Hibernating,0.99091196,High Risk,340.94,3
16260,New Customers,0.023827597,Low Risk,1035.45,1
16261,New Customers,0.0021196534,Low Risk,1041.16,6
16262,Hibernating,0.9699387,High Risk,755.15,1
16263,Hibernating,0.9295604,High Risk,348.16,1
16264,Hibernating,0.9878693,High Risk,823.53,2
16265,Champions,0.08431333,Low Risk,6935.17,12
16266,Champions,0.070825614,Low Risk,1757.95,14
16267,Hibernating,0.9628639,High Risk,186.66,1
16268,New Customers,0.015818376,Low Risk,667.65,2
16269,Hibernating,0.97032195,High Risk,717.57,1
16270,Hibernating,0.9560041,High Risk,1141.24,1
16271,Champions,0.0059725684,Low Risk,3397.82,10
16272,Hibernating,0.95901227,High Risk,411.7,1
16273,Hibernating,0.95002365,High Risk,318.34000000000003,2
16274,Hibernating,0.9797237,High Risk,351.75,1
16275,Hibernating,0.81345475,High Risk,2151.11,3
16276,Hibernating,0.82507724,High Risk,2629.3900000000003,3
16277,Hibernating,0.9712195,High Risk,188.69,1
16278,Hibernating,0.8299287,High Risk,1117.84,3
16279,Champions,0.0307658,Low Risk,5698.28,9
16280,Hibernating,0.9559774,High Risk,238.05,1
16281,Hibernating,0.16539624,Low Risk,3424.02,3
16282,Hibernating,0.9119679,High Risk,1307.5800000000002,3
16283,Champions,0.0054101963,Low Risk,4350.32,8
16284,New Customers,0.002089983,Low Risk,1018.48,3
16285,Hibernating,0.9831275,High Risk,176.9,1
16286,Hibernating,0.9698845,High Risk,328.95,2
16287,Hibernating,0.8703424,High Risk,1006.98,5
16288,Hibernating,0.973409,High Risk,129.85,1
16289,Hibernating,0.888393,High Risk,136.31,1
16290,Hibernating,0.93630904,High Risk,1957.7,4
16291,Hibernating,0.9818033,High Risk,117.72,1
16292,Hibernating,0.8692151,High Risk,1253.76,5
16293,Champions,0.0013192351,Low Risk,4279.2,15
16294,Hibernating,0.9364161,High Risk,126.05,1
16295,New Customers,0.000764284,Low Risk,1328.55,4
16296,Hibernating,0.91324747,High Risk,1313.67,4
16297,Hibernating,0.97778225,High Risk,301.9,1
16298,New Customers,0.004380086,Low Risk,1085.7,7
16299,Hibernating,0.9627672,High Risk,193.65,1
16300,Hibernating,0.9653603,High Risk,1367.32,3
16301,Hibernating,0.942431,High Risk,107.33,1
16302,Hibernating,0.7803014,High Risk,233.22,1
16303,Champions,0.008831212,Low Risk,7928.27,7
16304,Hibernating,0.9738009,High Risk,381.66,1
16305,Hibernating,0.8738261,High Risk,361.22,1
16306,Hibernating,0.9513754,High Risk,1124.72,7
16307,Hibernating,0.9372187,High Risk,1194.92,3
16308,Champions,0.006361364,Low Risk,5120.0,7
16309,Hibernating,0.97630125,High Risk,706.57,2
16310,Hibernating,0.9675724,High Risk,460.08,2
16311,New Customers,0.0087564895,Low Risk,616.26,2
16312,Hibernating,0.96326226,High Risk,171.15,1
16313,New Customers,0.0043941946,Low Risk,274.15000000000003,2
16314,Hibernating,0.9283407,High Risk,1491.4,3
16315,Hibernating,0.98014563,High Risk,402.71,2
16316,Champions,0.10929307,Low Risk,5744.91,13
16317,Hibernating,0.864554,High Risk,2192.51,5
16318,New Customers,0.011854009,Low Risk,328.15000000000003,1
16319,Hibernating,0.94642043,High Risk,404.4,1
16320,Hibernating,0.78941,High Risk,5628.99,6
16321,Hibernating,0.057944644,Low Risk,604.5500000000001,7
16322,New Customers,0.004347541,Low Risk,326.75,2
16323,Hibernating,0.9528264,High Risk,353.66,2
16324,Hibernating,0.97197556,High Risk,408.59,3
16325,Champions,0.0011267801,Low Risk,3597.5,12
16326,Champions,0.003013223,Low Risk,4721.25,24
16327,Champions,0.003812065,Low Risk,10159.64,16
16328,Hibernating,0.907153,High Risk,310.83,1
16329,Hibernating,0.86440676,High Risk,1664.92,4
16330,New Customers,0.0028805071,Low Risk,625.38,7
16331,Hibernating,0.96670884,High Risk,2037.7,6
16332,Champions,0.017336313,Low Risk,2000.01,11
16333,Champions,0.1969485,Low Risk,26626.8,22
16334,Hibernating,0.98462033,High Risk,263.73,1
16335,Hibernating,0.93950593,High Risk,2753.52,7
16336,Hibernating,0.91356623,High Risk,3517.69,4
16337,New Customers,0.010395846,Low Risk,151.05,1
16338,Hibernating,0.7507799,High Risk,214.8,1
16339,Hibernating,0.92910093,High Risk,94.05,1
16340,Hibernating,0.80574846,High Risk,1496.24,3
16341,Champions,0.0091719795,Low Risk,3850.79,7
16342,New Customers,0.0050941673,Low Risk,322.41,4
16343,New Customers,0.0037450683,Low Risk,614.12,3
16344,Hibernating,0.90967107,High Risk,842.42,4
16345,New Customers,0.021345397,Low Risk,1178.79,2
16346,Hibernating,0.92802376,High Risk,224.51,1
16347,Champions,0.01980145,Low Risk,3442.96,11
16348,Champions,0.010740112,Low Risk,1744.42,8
16349,Hibernating,0.97417206,High Risk,53.5,1
16350,Champions,0.01573,Low Risk,2253.89,9
16351,Hibernating,0.93797135,High Risk,3330.03,13
16352,New Customers,0.0065349727,Low Risk,494.44,2
16353,Champions,0.0014196106,Low Risk,9795.46,38
16354,Hibernating,0.24369891,Low Risk,1119.46,5
16355,Hibernating,0.9820363,High Risk,416.35,1
16356,Hibernating,0.97304845,High Risk,415.87,6
16357,New Customers,0.0032382463,Low Risk,868.37,4
16358,Champions,0.009604825,Low Risk,2919.65,5
16359,Champions,0.004190671,Low Risk,2697.75,16
16360,Champions,0.021243803,Low Risk,3450.41,6
16361,New Customers,0.001352378,Low Risk,891.21,4
16362,New Customers,0.0010057823,Low Risk,922.16,6
16363,Hibernating,0.29654044,Low Risk,109.36,1
16364,New Customers,0.0060640424,Low Risk,705.79,2
16365,Champions,0.0025490483,Low Risk,3167.34,15
16366,New Customers,0.0009273143,Low Risk,1548.13,4
16367,New Customers,0.0063579017,Low Risk,1350.48,3
16368,New Customers,0.0043653264,Low Risk,621.44,3
16369,Champions,0.02127537,Low Risk,2656.56,7
16370,Hibernating,0.56507224,Medium Risk,1301.91,4
16371,Hibernating,0.94776344,High Risk,157.2,1
16372,New Customers,0.0028216855,Low Risk,1290.31,5
16373,Hibernating,0.9908109,High Risk,309.49,2
16374,Hibernating,0.2195324,Low Risk,1723.4,5
16375,Hibernating,0.94490963,High Risk,104.0,2
16376,New Customers,0.0062036733,Low Risk,974.96,2
16377,Hibernating,0.8967237,High Risk,1308.48,2
16378,Hibernating,0.92791617,High Risk,362.95,3
16379,New Customers,0.0017597391,Low Risk,2157.4,4
16380,New Customers,0.00425946,Low Risk,1743.15,1
16381,Hibernating,0.9876793,High Risk,247.85,2
16382,Hibernating,0.9936021,High Risk,353.1,2
16383,Hibernating,0.15228146,Low Risk,2896.69,7
16384,Hibernating,0.30897114,Medium Risk,1358.95,4
16385,Hibernating,0.4726918,Medium Risk,881.35,5
16386,New Customers,0.005718259,Low Risk,1068.16,3
16387,Hibernating,0.95966506,High Risk,882.46,5
16388,Hibernating,0.9725714,High Risk,186.05,1
16389,Hibernating,0.8690901,High Risk,1382.0700000000002,4
16390,Hibernating,0.9779367,High Risk,467.5,3
16391,Hibernating,0.96137035,High Risk,1052.26,4
16392,Hibernating,0.98977727,High Risk,756.7,3
16393,Champions,0.0025635932,Low Risk,5297.77,23
16394,Hibernating,0.66867715,High Risk,1555.34,5
16395,Champions,0.0014906299,Low Risk,3518.41,14
16396,Hibernating,0.7014568,High Risk,137.8,1
16397,Hibernating,0.96946007,High Risk,123.13,1
16398,Hibernating,0.9689686,High Risk,1705.8,2
16399,New Customers,0.0076081012,Low Risk,630.22,3
16400,Hibernating,0.19424957,Low Risk,3059.85,9
16401,Champions,0.034222923,Low Risk,6849.15,23
16402,Hibernating,0.9923195,High Risk,293.45,2
16403,Hibernating,0.871545,High Risk,177.5,1
16404,Hibernating,0.4826426,Medium Risk,443.05,1
16405,Hibernating,0.969532,High Risk,167.25,2
16406,New Customers,0.005110756,Low Risk,528.36,3
16407,Champions,0.039788127,Low Risk,2761.65,14
16408,Hibernating,0.97953117,High Risk,231.93,1
16409,Champions,0.0039824555,Low Risk,5652.74,12
16410,Hibernating,0.81611365,High Risk,130.32,1
16411,New Customers,0.0045161913,Low Risk,756.39,4
16412,New Customers,0.0057262136,Low Risk,593.19,5
16413,New Customers,0.012082518,Low Risk,522.03,2
16414,New Customers,0.0018144214,Low Risk,551.21,5
16415,New Customers,0.0037617756,Low Risk,696.76,3
16416,Champions,0.0133703,Low Risk,2957.88,9
16417,Hibernating,0.94348127,High Risk,35.7,1
16418,New Customers,0.008608492,Low Risk,1028.74,5
16419,Hibernating,0.7601984,High Risk,1463.7,8
16420,Hibernating,0.9243596,High Risk,75.0,1
16421,Hibernating,0.9885181,High Risk,526.27,3
16422,Champions,0.003559597,Low Risk,61920.87,109
16423,New Customers,0.01070723,Low Risk,346.12,1
16424,Hibernating,0.9477408,High Risk,443.06,2
16425,Hibernating,0.8728368,High Risk,302.7,1
16426,Champions,0.017252702,Low Risk,1863.76,10
16427,Hibernating,0.9807593,High Risk,241.06,2
16428,Hibernating,0.9805509,High Risk,638.49,3
16429,Hibernating,0.9729599,High Risk,284.55,1
16430,Hibernating,0.24213494,Low Risk,1117.94,7
16431,Hibernating,0.9801308,High Risk,623.28,3
16432,Hibernating,0.4420426,Medium Risk,287.40000000000003,1
16433,New Customers,0.0051724548,Low Risk,384.52,2
16434,Champions,0.0021248427,Low Risk,2673.69,12
16435,Hibernating,0.96930975,High Risk,1003.07,3
16436,Hibernating,0.98599386,High Risk,319.14,3
16437,Hibernating,0.97225744,High Risk,301.25,2
16438,New Customers,0.0051546325,Low Risk,798.35,5
16439,Hibernating,0.8929,High Risk,310.70000000000005,1
16440,Champions,0.010553755,Low Risk,3856.97,6
16441,Hibernating,0.43439648,Medium Risk,1019.13,5
16442,New Customers,0.0032912192,Low Risk,891.98,5
16443,Hibernating,0.9585734,High Risk,162.24,1
16444,Champions,0.027865062,Low Risk,3625.88,17
16445,New Customers,0.0029687013,Low Risk,583.16,4
16446,Champions,0.082731985,Low Risk,168472.5,2
16447,Hibernating,0.96140736,High Risk,727.1,3
16448,Hibernating,0.9767174,High Risk,361.12,2
16449,Hibernating,0.9832055,High Risk,707.69,2
16450,Hibernating,0.74682313,High Risk,1505.73,3
16451,Hibernating,0.03441363,Low Risk,1013.15,3
16452,Hibernating,0.9806295,High Risk,332.17,2
16453,Hibernating,0.9769991,High Risk,251.71,2
16454,Hibernating,0.8456359,High Risk,30.950000000000003,4
16455,Champions,0.016598502,Low Risk,3995.57,11
16456,Champions,0.5608738,Medium Risk,6000.94,13
16457,Hibernating,0.8818812,High Risk,208.36,1
16458,Champions,0.032151934,Low Risk,5690.89,30
16459,Hibernating,0.9339693,High Risk,71.78999999999999,1
16460,New Customers,0.005336433,Low Risk,811.23,3
16461,Hibernating,0.91573894,High Risk,1545.83,3
16462,Hibernating,0.52130115,Medium Risk,136.0,3
16463,New Customers,0.0029161645,Low Risk,1422.4,4
16464,New Customers,0.008163797,Low Risk,1298.66,3
16465,Hibernating,0.98902994,High Risk,746.24,2
16466,Champions,0.010782126,Low Risk,3767.09,15
16467,Hibernating,0.9649966,High Risk,2869.16,7
16468,New Customers,0.0022140425,Low Risk,787.52,3
16469,New Customers,0.011580632,Low Risk,803.9,5
16470,Champions,0.0018474867,Low Risk,2416.85,11
16471,Hibernating,0.84149444,High Risk,1189.98,4
16472,Hibernating,0.9708118,High Risk,789.6,2
16473,Hibernating,0.9644184,High Risk,470.83,4
16474,Champions,0.0052837194,Low Risk,1810.65,7
16475,Hibernating,0.70705,High Risk,544.3,4
16476,Hibernating,0.95516425,High Risk,350.35,1
16477,Champions,0.013244871,Low Risk,4094.37,11
16478,New Customers,0.0032861864,Low Risk,331.0,3
16479,New Customers,0.012054263,Low Risk,300.83,2
16480,New Customers,0.0022723868,Low Risk,769.29,1
16481,Hibernating,0.9498427,High Risk,453.38,1
16482,New Customers,0.009977813,Low Risk,220.62,1
16483,Hibernating,0.97245616,High Risk,139.35,1
16484,Hibernating,0.9897782,High Risk,404.3,2
16485,Hibernating,0.007213236,Low Risk,2287.19,5
16486,Hibernating,0.98190445,High Risk,134.36,1
16487,Hibernating,0.9881506,High Risk,209.4,2
16488,New Customers,0.008446661,Low Risk,498.8,3
16489,Hibernating,0.9676835,High Risk,303.7,2
16490,Hibernating,0.89559746,High Risk,205.41000000000005,1
16491,New Customers,0.006674003,Low Risk,1533.16,2
16492,Hibernating,0.97250324,High Risk,385.56,1
16493,Hibernating,0.4914041,Medium Risk,2132.09,7
16494,Hibernating,0.9736328,High Risk,826.53,1
16495,New Customers,0.0028536941,Low Risk,648.26,3
16496,Champions,0.023520112,Low Risk,2330.77,6
16497,Champions,0.0008805181,Low Risk,6695.28,23
16498,Hibernating,0.94745654,High Risk,100.97,2
16499,Hibernating,0.9200395,High Risk,2578.34,8
16500,New Customers,0.008318531,Low Risk,843.9100000000001,9
16501,Hibernating,0.97340924,High Risk,1191.23,1
